,resolutions_count,subdomains_count,dns_records_count,https_validity,ssl_exists
gmx.com,7.0,100.0,15.0,1593950400,1
gnavi.co.jp,2.0,100.0,13.0,1589122740,1
gnlu.ac.in,3.0,2.0,10.0,1590796799,1
gnosisonline.org,6.0,2.0,12.0,1578787199,1
gnt24365.net,4.0,6.0,6.0,1572739199,1
gnula.nu,14.0,1.0,7.0,1581638399,1
go.com,3.0,100.0,8.0,43200,0
goaelectricity.gov.in,1.0,2.0,5.0,1624276800,1
goal.com,3.0,100.0,16.0,1609416000,1
goaskeli.wordpress.com,2.0,0.0,0.0,43200,0
gobcl.com,9.0,4.0,7.0,1591531200,1
goby.co,13.0,7.0,20.0,1574783441,1
godaddy.com,13.0,100.0,23.0,1581099001,1
godfreyboston.com,1.0,1.0,0.0,43200,0
goeroendeso.wordpress.com,2.0,1.0,0.0,43200,0
gofundme.com,133.0,48.0,21.0,1578052800,1
gogoanime.io,17.0,17.0,9.0,1583625599,1
gogoanime.tv,23.0,10.0,11.0,1581465599,1
gogoanimes.tv,34.0,34.0,7.0,1577491199,1
gogoverde.it,2.0,3.0,10.0,1569997177,1
gogy.com,18.0,11.0,8.0,1574035199,1
goibibo.com,215.0,84.0,15.0,1582718400,1
goldjizz.com,4.0,3.0,5.0,43200,0
golflakefork.com,3.0,1.0,0.0,43200,0
gomapper.com,3.0,2.0,6.0,43200,0
gomovies.club,5.0,1.0,8.0,1570968000,1
gongju5.com,2.0,2.0,4.0,43200,0
goo.gl,1000.0,100.0,15.0,1573489114,1
goodetrades.com,9.0,1.0,11.0,1590235200,1
goodpornotube.net,2.0,4.0,6.0,43200,0
goodreads.com,8.0,20.0,16.0,1582372800,1
goodreturns.in,2.0,7.0,7.0,1572079179,1
goodsam.com,4.0,11.0,9.0,1614815999,1
goody25.com,13.0,3.0,11.0,1617321599,1
google.ae,333.0,46.0,14.0,1573488869,1
google.at,211.0,53.0,14.0,1572197654,1
google.az,324.0,19.0,15.0,1573488795,1
google.be,141.0,59.0,14.0,1573489097,1
google.bg,134.0,39.0,14.0,1573488699,1
google.by,420.0,25.0,15.0,1573488527,1
google.ca,235.0,75.0,14.0,1573488479,1
google.ch,301.0,66.0,14.0,1572197531,1
google.cl,259.0,41.0,14.0,1573488672,1
google.cn,159.0,68.0,14.0,1573488911,1
google.co.ao,60.0,17.0,14.0,1573488209,1
google.co.id,144.0,39.0,14.0,1573488752,1
google.co.il,91.0,47.0,14.0,1573488757,1
google.co.in,231.0,63.0,14.0,1573488579,1
google.co.jp,179.0,72.0,14.0,1573488194,1
google.co.kr,118.0,73.0,14.0,1573488586,1
google.co.ma,355.0,22.0,15.0,1573489117,1
google.co.nz,110.0,36.0,14.0,1573488370,1
google.co.th,143.0,41.0,14.0,1573488644,1
google.co.uk,238.0,95.0,14.0,1573488245,1
google.co.ve,113.0,33.0,14.0,1573488378,1
google.co.za,193.0,44.0,14.0,1573488506,1
google.com,1000.0,100.0,23.0,1573489114,1
google.com.ar,97.0,38.0,14.0,1573488932,1
google.com.au,156.0,69.0,14.0,1573488726,1
google.com.bd,102.0,20.0,14.0,1573489044,1
google.com.br,186.0,70.0,14.0,1573488543,1
google.com.co,106.0,37.0,14.0,1573488145,1
google.com.do,76.0,30.0,14.0,1573488213,1
google.com.ec,92.0,29.0,14.0,1573488369,1
google.com.eg,105.0,38.0,14.0,1573488437,1
google.com.gt,64.0,26.0,14.0,1573488251,1
google.com.hk,202.0,52.0,14.0,1573488702,1
google.com.kw,93.0,20.0,14.0,1573488908,1
google.com.ly,80.0,25.0,14.0,1573489083,1
google.com.mx,134.0,50.0,14.0,1573489048,1
google.com.my,118.0,35.0,14.0,1573488356,1
google.com.ng,101.0,25.0,14.0,1573488318,1
google.com.pe,127.0,35.0,14.0,1573488667,1
google.com.ph,123.0,44.0,14.0,1573488412,1
google.com.pk,116.0,29.0,14.0,1573488992,1
google.com.qa,98.0,28.0,14.0,1573489066,1
google.com.sa,112.0,38.0,14.0,1573488924,1
google.com.sg,106.0,46.0,14.0,1573488768,1
google.com.tr,133.0,56.0,14.0,1573489205,1
google.com.tw,100.0,69.0,14.0,1573488771,1
google.com.ua,107.0,44.0,14.0,1573488535,1
google.com.vn,152.0,38.0,14.0,1573488714,1
google.cz,109.0,55.0,14.0,1573489239,1
google.de,303.0,91.0,14.0,1573488670,1
google.dk,171.0,53.0,14.0,1573489153,1
google.dz,100.0,26.0,12.0,1573488728,1
google.es,299.0,74.0,14.0,1573489175,1
google.fi,136.0,43.0,14.0,1573488738,1
google.fr,226.0,86.0,14.0,1573488559,1
google.gr,138.0,36.0,14.0,1573488590,1
google.hr,100.0,33.0,14.0,1573488935,1
google.hu,114.0,44.0,14.0,1573488633,1
google.ie,141.0,43.0,14.0,1573488467,1
google.iq,88.0,20.0,14.0,1573488640,1
google.it,302.0,78.0,14.0,1573488683,1
google.kz,365.0,27.0,19.0,1573489203,1
google.lk,119.0,24.0,14.0,1573489026,1
google.lt,107.0,37.0,14.0,1573488295,1
google.lv,127.0,30.0,14.0,1573488486,1
google.nl,231.0,73.0,14.0,1573488649,1
google.no,141.0,46.0,14.0,1573488133,1
google.pl,255.0,56.0,14.0,1573488685,1
google.pt,150.0,42.0,14.0,1573488973,1
google.ro,237.0,48.0,14.0,1573488620,1
google.rs,90.0,28.0,14.0,1573488563,1
google.ru,239.0,66.0,14.0,1573489115,1
google.se,321.0,59.0,14.0,1573489105,1
google.si,99.0,32.0,14.0,1573488740,1
google.sk,103.0,42.0,14.0,1573489085,1
google.tn,87.0,21.0,14.0,1573489089,1
googletraveladservices.com,217.0,1.0,9.0,1571682180,1
googlevideo.com,480.0,100.0,9.0,1573488289,1
gooool.org,27.0,4.0,6.0,1578355199,1
goophim.com,6.0,9.0,4.0,43200,0
gorvodokanal.com,2.0,3.0,7.0,1615550400,1
gotimegear.com,4.0,1.0,8.0,1581681600,1
gotporn.com,14.0,95.0,10.0,1576238400,1
gotpowerdynamics.wordpress.com,2.0,0.0,0.0,43200,0
gounbk.wordpress.com,0.0,0.0,0.0,43200,0
goventureceo.com,3.0,1.0,7.0,1581811199,1
gowithoh.com,4.0,19.0,11.0,1567680202,1
gp-guia.net,5.0,2.0,7.0,1578614399,1
gqbuzz.com,6.0,4.0,11.0,1582675199,1
grabsi.myshopify.com,0.0,0.0,0.0,43200,0
gradeup.co,58.0,30.0,28.0,1582329599,1
gramercyonthepark.com,3.0,3.0,4.0,43200,0
granbluefantasy.jp,818.0,25.0,17.0,1578484800,1
grandchallenges.ca,2.0,4.0,0.0,43200,0
granit.com,2.0,10.0,7.0,1571702438,1
grantono.biz,3.0,2.0,6.0,1571310395,1
graphicriver.net,205.0,5.0,14.0,1572696000,1
gravitydefyer.com,3.0,5.0,11.0,1587399062,1
gravityhelp.com,2.0,6.0,8.0,1618352546,1
grchristiantennis.weebly.com,2.0,1.0,0.0,43200,0
greasyfork.org,3.0,1.0,9.0,1587519185,1
greatandhra.com,4.0,13.0,11.0,1571832000,1
greatdayimprovements.com,3.0,7.0,9.0,1605016440,1
greatdexchange.com,1.0,1.0,5.0,1583625599,1
greatparkice.com,3.0,1.0,9.0,1570416539,1
greatplacetowork.com,6.0,36.0,7.0,43200,0
greatschoolvoices.org,3.0,1.0,10.0,1582415999,1
greece-properties-gate.com,3.0,4.0,11.0,1572753658,1
greecetravel.com,2.0,5.0,5.0,1572652799,1
greenhillpaper.com,1.0,1.0,11.0,1571616670,1
greenlee.com,3.0,12.0,7.0,1571140800,1
greenme.it,7.0,9.0,14.0,1580601599,1
greentechmedia.com,4.0,19.0,13.0,1572609600,1
greenworkstools.com,6.0,10.0,14.0,1589976000,1
greggirbygallery.com,4.0,2.0,10.0,1574380799,1
greystar.com,4.0,38.0,13.0,1575662042,1
grid.id,52.0,39.0,8.0,1574726399,1
griecohyundai.com,153.0,1.0,9.0,1572364606,1
grimoldi.com,3.0,10.0,9.0,1584811778,1
grin.com,2.0,24.0,7.0,1590404583,1
grinders.net,2.0,3.0,9.0,43200,0
grovepointe.com,8.0,6.0,9.0,1581206399,1
grps.org,1.0,26.0,11.0,1611632701,1
grupporadiofirenze.net,2.0,11.0,7.0,1573202618,1
gsmarena.com,2.0,34.0,7.0,1612630537,1
gstatic.com,266.0,100.0,10.0,1573488849,1
gta5-mods.com,20.0,39.0,11.0,1572479999,1
gtarcade.com,8.0,100.0,12.0,1572350400,1
guancha.cn,10.0,20.0,4.0,43200,0
guaranteedtipsheet.com,9.0,1.0,13.0,1571529599,1
guard.link,3.0,1.0,7.0,43200,0
gucluanadolugazetesi.com,3.0,1.0,6.0,1621157122,1
guildwars2.com,68.0,67.0,9.0,1586649110,1
guinee7.com,9.0,1.0,9.0,1569433444,1
gumtree.co.za,5.0,48.0,15.0,1598529600,1
gumtree.com.au,2.0,100.0,16.0,1584014400,1
gundolls.com,3.0,1.0,14.0,1568104559,1
gunqiu.com,3.0,13.0,6.0,1589457600,1
gurteen.com,3.0,1.0,11.0,43200,0
guru99.com,3.0,37.0,7.0,1615075199,1
gwei.win,3.0,1.0,7.0,1574985599,1
gwentdb.com,9.0,2.0,6.0,1582588799,1
gyazo.com,100.0,62.0,14.0,1620475200,1
gyubeejapanesegrill.com,1.0,1.0,10.0,1572635058,1
h3xed.com,4.0,1.0,7.0,1578268799,1
haber7.com,2.0,34.0,11.0,43200,0
haberturk.com,2.0,42.0,16.0,1613347199,1
habr.com,4.0,8.0,16.0,1584143999,1
hacchifansub.net,11.0,1.0,5.0,1582761599,1
hackerrank.com,160.0,73.0,25.0,1589112000,1
hackinstagram.net,6.0,1.0,9.0,1581292799,1
hackstore.net,96.0,3.0,14.0,1583020799,1
haddoz.net,55.0,3.0,12.0,1581983999,1
hairybearsxxx.com,2.0,1.0,6.0,43200,0
hajoopteg.com,6.0,3.0,8.0,1571612173,1
halekulani.com,13.0,9.0,9.0,1578527999,1
half11.com,2.0,1.0,14.0,1583107199,1
hamariweb.com,17.0,29.0,14.0,1583020799,1
hanghieupro.com,2.0,1.0,0.0,43200,0
hangseng.com,3.0,83.0,15.0,1574942400,1
hani.co.kr,1.0,100.0,7.0,1622764799,1
hanime.tv,20.0,46.0,13.0,1582847999,1
hanimixiu.com,1.0,1.0,0.0,43200,0
hao123.com,11.0,100.0,11.0,1593063062,1
happyon.jp,1000.0,20.0,17.0,1579608000,1
happysale.in,8.0,4.0,9.0,1581724799,1
harleyquinnwidget.com,52.0,1.0,6.0,1571385609,1
harryworld.org,9.0,1.0,15.0,1571920259,1
harshpatel.ca,2.0,0.0,0.0,43200,0
harvard.edu,6.0,100.0,24.0,1574792095,1
harveynichols.com,6.0,25.0,14.0,1587238854,1
hashima-island.co.uk,3.0,1.0,0.0,43200,0
hatenablog.jp,24.0,100.0,9.0,43200,0
hatmakerfuneralhome.com,2.0,1.0,6.0,1568505599,1
havensmetal.com,1.0,1.0,9.0,1582200000,1
hawesandcurtis.co.uk,1.0,6.0,7.0,1589284800,1
hbo.com,3.0,100.0,25.0,1593777600,1
hbogo.com,3.0,100.0,13.0,1615161599,1
hbolatam.com,20.0,7.0,8.0,1585396800,1
hcfseminars.com,3.0,10.0,13.0,1583020799,1
hch24.com,4.0,5.0,6.0,1573437181,1
hclips.com,15.0,28.0,13.0,1582027200,1
hd-torrents.net,2.0,1.0,8.0,1582675199,1
hd.today,5.0,5.0,7.0,1583107199,1
hdavpro.com,1.0,1.0,0.0,43200,0
hdfcbank.com,20.0,100.0,13.0,1583107199,1
hdlava.com,2.0,6.0,6.0,1586390399,1
hdmoviesbd.com,4.0,5.0,6.0,1574331145,1
hdrezka.ag,3.0,3.0,13.0,43200,0
hdslon.club,27.0,2.0,9.0,1582329599,1
hdzog.com,14.0,100.0,16.0,1576367999,1
headmasters.com,7.0,6.0,12.0,1583928000,1
healcode.com,151.0,10.0,20.0,1585310400,1
heavy-r.com,15.0,59.0,7.0,1589601454,1
heavy.com,46.0,24.0,11.0,1610323199,1
heberspringsfuneralhome.com,1.0,5.0,5.0,1567814399,1
hedleyandbennett.com,2.0,2.0,13.0,1582632000,1
heise.de,2.0,85.0,12.0,1572300096,1
helio.cz,1.0,4.0,0.0,43200,0
heliosphereny.org,3.0,3.0,10.0,1570628965,1
hellas1903.it,2.0,1.0,7.0,1606521599,1
hellenicgods.org,4.0,1.0,0.0,43200,0
hello7app.com,4.0,4.0,10.0,1583366399,1
hellomagazine.com,1.0,63.0,17.0,1631446560,1
hells-half-acre.livejournal.com,9.0,1.0,0.0,43200,0
henkaku.xyz,4.0,8.0,7.0,1578182399,1
henrri.com,4.0,8.0,8.0,1572574245,1
hentai-archive.com,5.0,7.0,9.0,1581508800,1
hentai.xxx,2.0,6.0,5.0,1570836387,1
hentai2read.com,12.0,10.0,7.0,1582891200,1
hentaifap.land,51.0,1.0,8.0,1573560000,1
hentaifapland.com,2.0,2.0,4.0,1572686273,1
hentaipornpics.net,6.0,3.0,7.0,1581724799,1
hepsiburada.com,1.0,67.0,21.0,1621425600,1
herald-citizen.com,3.0,2.0,7.0,1569166030,1
hermeticsquare.com,3.0,1.0,9.0,1571204448,1
heroesofrpg.com,10.0,1.0,8.0,1572955200,1
herokuapp.com,552.0,100.0,13.0,1592827200,1
hersheys.sharepoint.com,4.0,0.0,22.0,43200,0
hesgoal.com,63.0,1.0,7.0,1582156799,1
hespress.com,20.0,17.0,17.0,1583107199,1
heureka.cz,6.0,100.0,15.0,1572149596,1
hexun.com,9.0,100.0,8.0,43200,0
hh.ru,3.0,100.0,12.0,1593086400,1
hhide.org,8.0,3.0,11.0,1579521600,1
hhworkwear.com,8.0,4.0,9.0,1595712095,1
hi.gt,5.0,8.0,13.0,43200,0
hi.ru,6.0,37.0,15.0,43200,0
hibapress.com,24.0,15.0,10.0,1582761599,1
hidive.com,757.0,6.0,10.0,43200,0
hikethehudsonvalley.com,3.0,1.0,10.0,1582675199,1
hikorimg.pw,2.0,1.0,0.0,43200,0
hilaryjacobshendel.com,1.0,1.0,11.0,1573603199,1
himachalabhiabhi.com,29.0,2.0,9.0,1598270400,1
himado.in,68.0,0.0,8.0,1591574400,1
hindisatire.com,5.0,8.0,0.0,43200,0
hindustantimes.com,3.0,68.0,15.0,1578916800,1
hipwee.com,18.0,28.0,14.0,1597320000,1
history.com,10.0,56.0,20.0,1595549638,1
hitachi.com,3.0,45.0,11.0,1600171200,1
hitsss.com,3.0,7.0,7.0,1575056178,1
hiwaelectronic.com,2.0,2.0,7.0,43200,0
hizgn.com,3.0,1.0,6.0,43200,0
hkalpa.org,2.0,3.0,12.0,1589005468,1
hkbigman.net,4.0,5.0,7.0,1581724799,1
hkgolden.com,12.0,75.0,14.0,1575460800,1
hkjc.com,1.0,100.0,12.0,1602590400,1
hln.be,330.0,100.0,22.0,1602158400,1
hlsloader.com,165.0,1.0,11.0,1593604800,1
hltv.org,17.0,30.0,11.0,1574553599,1
hoangquan.net,4.0,2.0,5.0,1571551583,1
hoaxbuster.com,2.0,5.0,8.0,1573994897,1
hochikiamerica.com,3.0,2.0,7.0,1595203199,1
hoda-reality.cz,2.0,1.0,8.0,1571209543,1
hodgdonreloading.com,2.0,1.0,5.0,43200,0
hog.com,1.0,22.0,13.0,43200,0
hojasblancas.com,2.0,2.0,9.0,43200,0
hokmakeup.com,1.0,2.0,11.0,1582545600,1
holdthehairline.com,45.0,1.0,11.0,1573518226,1
holistically-heights.myshopify.com,0.0,1.0,0.0,43200,0
hollywooddreamsthemovie.com,5.0,1.0,8.0,1577534400,1
hollywoodreporter.com,10.0,38.0,31.0,1574985599,1
homegauge.com,97.0,15.0,13.0,1597320000,1
homes.co.jp,96.0,70.0,14.0,1585051200,1
hometheaterreviews.info,5.0,9.0,8.0,1597320000,1
hometips.com,47.0,15.0,8.0,1572941547,1
homewoodoak.com,3.0,1.0,9.0,1568382994,1
honeysquilling.com,3.0,1.0,12.0,1573389585,1
hongtelecomequipment.wordpress.com,2.0,0.0,0.0,43200,0
hootsuite.com,34.0,100.0,18.0,1598999623,1
hordes.fr,2.0,2.0,8.0,1583107199,1
horriblesubs.info,67.0,3.0,12.0,1576367999,1
horseproperties.net,3.0,2.0,9.0,1599652800,1
host-tracker.com,6.0,3.0,10.0,1580472000,1
hostgator.com,9.0,100.0,16.0,1600905599,1
hotels.com,295.0,100.0,20.0,1586606400,1
hotmovs.com,9.0,23.0,14.0,1570838399,1
hotnewhiphop.com,14.0,10.0,16.0,1573584010,1
hotpepper.jp,2.0,59.0,7.0,1593777600,1
hotstar.com,1000.0,100.0,16.0,1580040000,1
house-nerd.com,3.0,2.0,11.0,1583539199,1
houseofjadeinteriorsblog.com,4.0,5.0,7.0,1572904634,1
houseofmalt.co.uk,3.0,1.0,6.0,1573557727,1
houseplantsexpert.com,4.0,3.0,7.0,1574467199,1
houzz.se,7.0,21.0,14.0,1600122561,1
hovizza.myshopify.com,0.0,1.0,0.0,43200,0
how-to-all.com,1.0,3.0,4.0,1572393992,1
howtogeek.com,2.0,33.0,15.0,1574164800,1
howwhyweb.com,3.0,2.0,9.0,1573862399,1
hpiracing.com,2.0,6.0,15.0,1576424199,1
hpjav.tv,87.0,2.0,7.0,1583625599,1
hpp.fi,4.0,1.0,15.0,1574910029,1
hq-zoo.com,15.0,2.0,5.0,43200,0
hqxxxfuck.com,1.0,9.0,4.0,1574785611,1
hrahdmon.com,2.0,1.0,7.0,1583193599,1
hrblock.com,3.0,100.0,16.0,1607860800,1
href.li,12.0,1.0,7.0,1572843684,1
hrportali.com,2.0,6.0,0.0,43200,0
hsbc.co.uk,3.0,100.0,18.0,1599566400,1
hsploit.com,3.0,1.0,8.0,1582675199,1
huawei.com,3.0,100.0,13.0,1618211781,1
huaweiunlockcalculator.com,4.0,3.0,9.0,43200,0
hubspot.com,169.0,100.0,21.0,1589976000,1
hudsonvalley360.com,1.0,2.0,7.0,43200,0
huffingtonpost.com,18.0,100.0,26.0,1577880000,1
huffpost.com,18.0,70.0,28.0,1577880000,1
hugedomains.com,27.0,60.0,10.0,1582675199,1
hugefiles.cc,2.0,1.0,8.0,1582934399,1
huidarts.com,11.0,1.0,9.0,1578268799,1
hulapoke.ca,4.0,1.0,9.0,1570803581,1
hulastiki.com,1.0,1.0,6.0,1574380799,1
humanitas.edu.pl,3.0,14.0,10.0,1614211200,1
humor12.com,1.0,1.0,6.0,43200,0
humoruniv.com,2.0,32.0,11.0,43200,0
humparsi.com,20.0,0.0,17.0,1574328035,1
huntfishmanitoba.ca,3.0,2.0,7.0,1573749965,1
huntingbc.ca,2.0,6.0,5.0,1566691199,0
hunzatours.com,3.0,2.0,10.0,1572269406,1
hupu.com,4.0,100.0,7.0,43200,0
hurriyet.com.tr,6.0,100.0,12.0,1596874688,1
hybrid-cycles.biz,1.0,1.0,10.0,1573962013,1
hydro-international.com,3.0,6.0,9.0,1570491584,1
hydrogeologic.sharepoint.com,1.0,0.0,0.0,43200,0
hyperoffice.com,2.0,100.0,9.0,1623023999,1
hyperskill.org,1.0,6.0,11.0,1566126857,0
hyundaimagog.com,7.0,2.0,11.0,1586347200,1
i-blason.com,3.0,5.0,9.0,1597669733,1
i-register.in,1.0,1.0,0.0,43200,0
i.ua,1.0,100.0,13.0,1572829213,1
i1apk.com,4.0,0.0,5.0,1573621318,1
iaccredit.me,4.0,4.0,8.0,1574635390,1
iame-belgium.com,3.0,2.0,10.0,1574012876,1
ibb.co,8.0,7.0,5.0,1572333067,1
ibclinic.org,3.0,1.0,5.0,43200,0
ibedc.com,4.0,7.0,7.0,1596153599,1
ibispaint.com,103.0,2.0,5.0,1600344000,1
ibm.com,2.0,100.0,22.0,1584273600,1
ibmsecu.org,3.0,17.0,8.0,1578657600,1
ibtimes.co.in,6.0,28.0,14.0,1589327999,1
iciba.com,6.0,100.0,9.0,43200,0
icicibank.com,2.0,100.0,25.0,1568443071,1
icims.com,4.0,100.0,27.0,1571702399,1
icloud.com,22.0,100.0,14.0,1618003535,1
icltindia.com,4.0,2.0,8.0,43200,0
icmpd.org,2.0,14.0,8.0,1608940799,1
icook.tw,510.0,27.0,23.0,1578700799,1
icrar.org,2.0,20.0,7.0,1572523200,1
ictfc.com,4.0,2.0,10.0,1599480000,1
icy-veins.com,1.0,18.0,12.0,1570505114,1
idealista.com,5.0,45.0,14.0,1618876799,1
idealo.de,2.0,100.0,17.0,1581076800,1
idealweightandskin.com,8.0,2.0,0.0,43200,0
idipsi.it,9.0,1.0,0.0,43200,0
idmdownload.info,28.0,1.0,8.0,1601160051,1
idnes.cz,4.0,100.0,11.0,1585125518,1
idntimes.com,13.0,40.0,12.0,1569196799,1
idwholesaler.com,3.0,11.0,20.0,1579894681,1
ieee.org,3.0,100.0,19.0,1595777600,1
ieltsidpindia.com,13.0,6.0,10.0,1619956800,1
ifanr.com,6.0,17.0,18.0,1572152313,1
ifbbargentina.com,1.0,1.0,7.0,43200,0
ifeng.com,5.0,100.0,11.0,43200,0
ifez.go.kr,2.0,10.0,0.0,43200,0
ifixit.com,6.0,64.0,14.0,1614211199,1
iframe-toloka.com,3.0,2.0,7.0,1568218290,1
ifuturetech.org,3.0,5.0,5.0,43200,0
ig.com.br,8.0,100.0,14.0,43200,0
ig0nr8hhhb.com,4.0,1.0,9.0,1570091331,1
igetintopc.com,5.0,5.0,8.0,1583107199,1
igg-games.com,13.0,2.0,7.0,1582156799,1
igroutka.net,2.0,2.0,7.0,1580515199,1
igualtatidiversitat.wordpress.com,0.0,1.0,0.0,43200,0
iherb.com,118.0,100.0,26.0,1620820800,1
ihg.com,309.0,100.0,15.0,1582027200,1
ihgmerlin.com,51.0,12.0,10.0,1577620800,1
ikea.com,4.0,100.0,17.0,43200,0
ikinciyeni.com,2.0,19.0,8.0,1594303928,1
ikitesurf.com,14.0,12.0,14.0,1579003200,1
ilacrehberi.com,5.0,4.0,11.0,1571780471,1
ilbarzanese.it,5.0,2.0,8.0,1617261838,1
ilbe.com,22.0,30.0,15.0,1582329599,1
ilfattoquotidiano.it,5.0,37.0,15.0,1570777658,1
ilgiornale.it,2.0,58.0,19.0,43200,0
ilmeteo.it,3.0,87.0,14.0,1583366399,1
ilmugeografi.com,8.0,2.0,9.0,1582934399,1
ilovepdf.com,9.0,100.0,14.0,1599134400,1
ilptbook.myshopify.com,5.0,1.0,0.0,43200,0
im-mining.com,7.0,3.0,15.0,1581206399,1
image-line.com,3.0,50.0,16.0,1570060799,1
imagebam.com,4.0,100.0,9.0,43200,0
imageboom.net,3.0,1.0,7.0,1579046399,1
imagetwist.com,27.0,87.0,16.0,1574985599,1
imagevenue.com,8.0,100.0,8.0,43200,0
imdb.com,7.0,77.0,19.0,1595592000,1
imgsrc.ru,8.0,100.0,12.0,1572591338,1
imgur.com,111.0,100.0,14.0,1581508800,1
imjustcreative.com,16.0,2.0,19.0,1598011200,1
immigrer.com,9.0,21.0,17.0,1585656000,1
imore.com,17.0,18.0,19.0,1586001600,1
impact-im.com,1.0,4.0,0.0,43200,0
importnew.com,10.0,4.0,5.0,43200,0
impress.co.jp,2.0,95.0,13.0,1601477940,1
inbox.lv,2.0,100.0,9.0,1615593599,1
indeed.co.uk,6.0,4.0,7.0,43200,0
indeed.com,19.0,100.0,15.0,1637496000,1
independent.co.uk,13.0,100.0,20.0,1590945723,1
independentminute.com,3.0,5.0,11.0,1583452799,1
india.com,3.0,100.0,13.0,43200,0
indiamart.com,8.0,88.0,14.0,1616543999,1
indianahotelsweb.com,2.0,100.0,6.0,1571288438,1
indiandatabases.com,1.0,3.0,0.0,43200,0
indianexpress.com,92.0,66.0,18.0,1601640000,1
indianhealthboard.com,3.0,2.0,8.0,43200,0
indiatimes.com,3.0,100.0,23.0,1582502399,1
indiecampers.com,8.0,10.0,19.0,1592308800,1
indihome.co.id,4.0,33.0,11.0,1585380353,1
indirmeuzmani.com,2.0,0.0,7.0,1592568000,1
indishare.me,10.0,2.0,9.0,1591012800,1
indosport.com,7.0,13.0,15.0,1578139200,1
indoxxi.bz,10.0,1.0,9.0,1596369600,1
infinitetube.com,2.0,2.0,5.0,43200,0
infinitytrafficboost.com,4.0,3.0,10.0,1571356799,1
inflames.com,5.0,3.0,12.0,1572824640,1
influenceatwork.com,31.0,7.0,7.0,43200,0
influex.com,2.0,3.0,11.0,1573658835,1
info.com,1000.0,100.0,16.0,43200,0
infobae.com,304.0,76.0,21.0,1571332816,1
infobrcko.com,5.0,3.0,8.0,1569196799,1
infodromio.com,4.0,12.0,6.0,1569023999,1
informereng.com,6.0,3.0,8.0,1571090669,1
infosekolah87.com,4.0,1.0,7.0,1571830846,1
infowarsshop.com,8.0,1.0,9.0,1569801599,1
inftub.com,3.0,5.0,6.0,43200,0
infusionsoft.com,25.0,100.0,25.0,1597015324,1
ing-diba.de,314.0,100.0,16.0,1571386334,1
ingless.pl,3.0,3.0,9.0,1572319070,1
inkmonk.com,10.0,9.0,15.0,1587902400,1
innebandymagazinet.se,1.0,8.0,6.0,43200,0
inoreader.com,3.0,14.0,8.0,1607644799,1
inplacesoftware.com,3.0,44.0,0.0,43200,0
insanejournal.com,4.0,100.0,9.0,1574702335,1
insertlearning.com,1.0,2.0,14.0,1573100653,1
insidesources.com,2.0,3.0,11.0,1569680721,1
insightsonindia.com,11.0,7.0,10.0,1578887678,1
inspiracles.com,4.0,1.0,9.0,1591790400,1
inspiretheme.com,1.0,3.0,6.0,1589371200,1
instabooksasia.com,2.0,1.0,10.0,1568680480,1
instabridge.com,46.0,12.0,16.0,1578095999,1
instagram.com,1000.0,100.0,28.0,1570622400,1
instantreality.org,1.0,5.0,0.0,43200,0
instaproofs.com,1.0,100.0,9.0,1586347200,1
instiz.net,33.0,25.0,8.0,1589846399,1
instructables.com,9.0,37.0,20.0,1579918382,1
instructure.com,4.0,100.0,9.0,1617839999,1
int.pl,4.0,91.0,7.0,1589886191,1
integralimpex.com,5.0,1.0,8.0,43200,0
integrationmag.it,3.0,1.0,15.0,1581983999,1
intelerad.com,3.0,20.0,13.0,1608076800,1
intensitysails.com,4.0,1.0,7.0,43200,0
interia.pl,1.0,100.0,7.0,1609934400,1
internet-start.net,3.0,4.0,7.0,1567900799,1
internetdownloadmanager.com,4.0,70.0,7.0,1604491200,1
internetspeedtracker.com,4.0,5.0,20.0,1573756785,1
interpark.com,1.0,100.0,8.0,1584662399,1
interstatehotels.com,6.0,35.0,10.0,1611273599,1
interviewstrategies.com,2.0,1.0,7.0,1594943999,1
intoday.in,3.0,87.0,18.0,43200,0
inven.co.kr,3.0,100.0,7.0,43200,0
investing.com,4.0,100.0,14.0,1606003199,1
investopedia.com,109.0,54.0,31.0,1587162495,1
iobit.com,4.0,67.0,8.0,43200,0
ip138.com,96.0,34.0,2.0,1571227200,1
iphonelivetv.com,7.0,11.0,7.0,1583539199,1
ipko.pl,1.0,7.0,8.0,43200,0
ipleer.fm,2.0,3.0,10.0,1573594032,1
iprsoftware.com,5.0,60.0,12.0,1569870447,1
iptorrents.com,15.0,10.0,11.0,1575158399,1
iptv-dream.com,1.0,1.0,8.0,1572696000,1
iqoption.com,18.0,89.0,18.0,1600862400,1
irec.asia,1.0,1.0,0.0,43200,0
irecommend.ru,9.0,3.0,17.0,1570967213,1
irib.ir,8.0,100.0,12.0,43200,0
irna.ir,9.0,100.0,7.0,1604648497,1
irs.gov,3.0,94.0,15.0,1600433622,1
isabellalowengrip.se,3.0,75.0,4.0,1574753251,1
isbhydmoh-my.sharepoint.com,1.0,0.0,29.0,1583530503,1
iscar.com,5.0,31.0,9.0,1570597409,1
iseecars.com,59.0,16.0,14.0,1614470399,1
isgnedir.com,6.0,1.0,5.0,1583711999,1
islamweb.net,8.0,42.0,10.0,1576670400,1
islcollective.com,42.0,12.0,13.0,1571270399,1
ismaelhossein-zadeh.com,2.0,1.0,6.0,43200,0
